生產日期,機台號,班別,產能,OEE,良率
2023/2/10,h02,D,0,0,0
2023/2/10,h02,N,0,0,0
2023/2/10,h02,N,0,0,0
2023/2/11,h02,D,0,0,0
2023/2/11,h02,D,0,0,0
2023/2/11,h02,N,0,0,0
2023/2/11,h02,N,0,0,0
2023/2/12,h02,D,0,0,0
2023/2/12,h02,D,0,0,0
2023/2/12,h02,N,0,0,0
2023/2/12,h02,N,0,0,0
2023/2/13,h02,D,0,0,0
2023/2/13,h02,D,0,0,0
2023/2/13,h02,N,0,0,0
2023/2/13,h02,N,0,0,0
2023/2/14,h02,D,0,0,0
2023/2/14,h02,D,0,0,0
2023/2/14,h02,N,0,0,0
2023/2/14,h02,N,0,0,0
2023/2/15,h02,D,0,0,0
2023/2/15,h02,D,0,0,0
2023/2/15,h02,N,0,0,0
2023/2/15,h02,N,0,0,0
2023/2/16,h02,D,0,0,0
2023/2/16,h02,D,0,0,0
2023/2/16,h02,N,0,0,0
2023/2/16,h02,N,0,0,0
2023/2/17,h02,D,0,0,0
2023/2/17,h02,D,0,0,0
2023/2/17,h02,N,0,0,0
2023/2/17,h02,N,0,0,0
2023/2/18,h02,D,0,0,0
2023/2/18,h02,D,0,0,0
2023/2/18,h02,N,0,0,0
2023/2/18,h02,N,0,0,0
2023/2/19,h02,D,0,0,0
2023/2/19,h02,D,0,0,0
2023/2/19,h02,N,0,0,0
2023/2/19,h02,N,0,0,0
2023/2/20,h02,D,0,0,0
2023/2/20,h02,D,0,0,0
2023/2/20,h02,N,0,0,0
2023/2/20,h02,N,0,0,0
2023/2/21,h02,D,0,0,0
2023/2/21,h02,D,0,0,0
2023/2/21,h02,N,0,0,0
2023/2/21,h02,N,0,0,0
2023/2/22,h02,D,0,0,0
2023/2/22,h02,D,0,0,0
2023/2/22,h02,N,0,0,0
2023/2/22,h02,N,0,0,0
2023/2/23,h02,D,0,0,0
2023/2/23,h02,D,0,0,0
2023/2/23,h02,N,0,0,0
2023/2/23,h02,N,0,0,0
2023/2/24,h02,D,0,0,0
2023/2/24,h02,D,0,0,0
2023/2/24,h02,N,0,0,0
2023/2/24,h02,N,0,0,0
2023/2/25,h02,D,0,0,0
2023/2/25,h02,D,0,0,0
2023/2/25,h02,N,0,0,0
2023/2/25,h02,N,0,0,0
2023/2/26,h02,D,0,0,0
2023/2/26,h02,D,0,0,0
2023/2/26,h02,N,0,0,0
2023/2/26,h02,N,0,0,0
2023/2/27,h02,D,0,0,0
2023/2/27,h02,D,0,0,0
2023/2/27,h02,N,0,0,0
2023/2/27,h02,N,0,0,0
2023/2/28,h02,D,0,0,0
2023/2/28,h02,D,0,0,0
2023/2/28,h02,N,0,0,0
2023/2/28,h02,N,0,0,0
2023/3/1,h02,D,0,0,0
2023/3/1,h02,D,0,0,0
2023/3/1,h02,N,0,0,0
2023/3/1,h02,N,0,0,0
2023/3/2,h02,D,0,0,0
2023/3/2,h02,D,0,0,0
2023/3/2,h02,N,0,0,0
2023/3/2,h02,N,0,0,0
2023/3/3,h02,D,0,0,0
2023/3/3,h02,D,0,0,0
2023/3/3,h02,N,0,0,0
2023/3/3,h02,N,0,0,0
2023/3/4,h02,D,0,0,0
2023/3/4,h02,D,0,0,0
2023/3/4,h02,N,0,0,0
2023/3/4,h02,N,0,0,0
2023/3/5,h02,D,0,0,0
2023/3/5,h02,D,0,0,0
2023/3/5,h02,N,0,0,0
2023/3/5,h02,N,0,0,0
2023/3/6,h02,D,0,0,0
2023/3/6,h02,D,0,0,0
2023/3/6,h02,N,0,0,0
2023/3/6,h02,N,0,0,0
2023/3/7,h02,D,0,0,0
2023/3/7,h02,D,0,0,0
2023/3/7,h02,N,0,0,0
2023/3/7,h02,N,0,0,0
2023/3/8,h02,D,0,0,0
2023/3/8,h02,D,0,0,0
2023/3/8,h02,N,0,0,0
2023/3/8,h02,N,0,0,0
2023/3/9,h02,D,0,0,0
2023/3/9,h02,D,0,0,0
2023/3/9,h02,N,0,0,0
2023/3/9,h02,N,0,0,0
2023/3/10,h02,D,0,0,0
2023/3/10,h02,D,0,0,0
2023/3/10,h02,N,0,0,0
2023/3/10,h02,N,0,0,0
2023/3/11,h02,D,0,0,0
2023/3/11,h02,D,0,0,0
2023/3/11,h02,N,0,0,0
2023/3/11,h02,N,0,0,0
2023/3/12,h02,D,0,0,0
2023/3/12,h02,D,0,0,0
2023/3/12,h02,N,0,0,0
2023/3/12,h02,N,0,0,0
2023/3/13,h02,D,0,0,0
2023/3/13,h02,D,0,0,0
2023/3/13,h02,N,0,0,0
2023/3/13,h02,N,0,0,0
2023/3/14,h02,D,0,0,0
2023/3/14,h02,D,0,0,0
2023/3/14,h02,N,0,0,0
2023/3/14,h02,N,0,0,0
2023/3/15,h02,D,0,0,0
2023/3/15,h02,D,0,0,0
2023/3/15,h02,N,0,0,0
2023/3/15,h02,N,0,0,0
2023/3/16,h02,D,0,0,0
2023/3/16,h02,D,0,0,0
2023/3/16,h02,N,0,0,0
2023/3/16,h02,N,0,0,0
2023/3/17,h02,D,0,0,0
2023/3/17,h02,D,0,0,0
2023/3/17,h02,N,0,0,0
2023/3/17,h02,N,0,0,0
2023/3/18,h02,D,0,0,0
2023/3/18,h02,D,0,0,0
2023/3/18,h02,N,0,0,0
2023/3/18,h02,N,0,0,0
2023/3/19,h02,D,0,0,0
2023/3/19,h02,D,0,0,0
2023/3/19,h02,N,0,0,0
2023/3/19,h02,N,0,0,0
2023/3/20,h02,D,0,0,0
2023/3/20,h02,D,0,0,0
2023/3/20,h02,N,0,0,0
2023/3/20,h02,N,0,0,0
2023/3/21,h02,D,0,0,0
2023/3/21,h02,D,0,0,0
2023/3/21,h02,N,0,0,0
2023/3/21,h02,N,0,0,0
2023/3/22,h02,D,0,0,0
2023/3/22,h02,D,0,0,0
2023/3/22,h02,N,0,0,0
2023/3/22,h02,N,0,0,0
2022/9/1,h08,D,0,0,0
2022/9/1,h08,D,0,0,0
2022/9/1,h08,N,0,0,0
2022/9/1,h08,N,0,0,0
2022/9/2,h08,D,0,0,0
2022/9/2,h08,D,0,0,0
2022/9/2,h08,N,0,0,0
2022/9/2,h08,N,0,0,0
2022/9/3,h08,D,0,0,0
2022/9/3,h08,D,0,0,0
2022/9/3,h08,N,0,0,0
2022/9/3,h08,N,0,0,0
2022/9/4,h08,D,0,0,0
2022/9/4,h08,D,0,0,0
2022/9/4,h08,N,0,0,0
2022/9/4,h08,N,0,0,0
2022/9/5,h08,D,0,0,0
2022/9/5,h08,D,0,0,0
2022/9/5,h08,N,0,0,0
2022/9/5,h08,N,0,0,0
2022/9/6,h08,D,0,0,0
2022/9/6,h08,D,0,0,0
2022/9/6,h08,N,0,0,0
2022/9/6,h08,N,0,0,0
2022/9/7,h08,D,0,0,0
2022/9/7,h08,D,0,0,0
2022/9/7,h08,N,0,0,0
2022/9/7,h08,N,0,0,0
2022/9/8,h08,D,0,0,0
2022/9/8,h08,D,0,0,0
2022/9/8,h08,N,0,0,0
2022/9/8,h08,N,0,0,0
2022/9/9,h08,D,0,0,0
2022/9/9,h08,D,0,0,0
2022/9/9,h08,N,0,0,0
2022/9/9,h08,N,0,0,0
2022/9/10,h08,D,0,0,0
2022/9/10,h08,D,0,0,0
2022/9/10,h08,N,0,0,0
2022/9/10,h08,N,0,0,0
2022/9/11,h08,D,0,0,0
2022/9/11,h08,D,0,0,0
2022/9/11,h08,N,0,0,0
2022/9/11,h08,N,0,0,0
2022/9/12,h08,D,0,0,0
2022/9/12,h08,D,0,0,0
2022/9/12,h08,N,0,0,0
2022/9/12,h08,N,0,0,0
2022/9/13,h08,D,0,0,0
2022/9/13,h08,D,0,0,0
2022/9/13,h08,N,0,0,0
2022/9/13,h08,N,0,0,0
2022/9/14,h08,D,0,0,0
2022/9/14,h08,D,0,0,0
2022/9/14,h08,N,0,0,0
2022/9/14,h08,N,0,0,0
2022/9/15,h08,D,0,0,0
2022/9/15,h08,D,0,0,0
2022/9/15,h08,N,0,0,0
2022/9/15,h08,N,0,0,0
2022/9/16,h08,D,0,0,0
2022/9/16,h08,D,0,0,0
2022/9/16,h08,N,0,0,0
2022/9/16,h08,N,0,0,0
2022/9/17,h08,D,0,0,0
2022/9/17,h08,D,0,0,0
2022/9/17,h08,N,0,0,0
2022/9/17,h08,N,0,0,0
2022/9/18,h08,D,0,0,0
2022/9/18,h08,D,0,0,0
2022/9/18,h08,N,0,0,0
2022/9/18,h08,N,0,0,0
2022/9/19,h08,D,0,0,0
2022/9/19,h08,D,0,0,0
2022/9/19,h08,N,0,0,0
2022/9/19,h08,N,0,0,0
2022/9/20,h08,D,0,0,0
2022/9/20,h08,D,0,0,0
2022/9/20,h08,N,0,0,0
2022/9/20,h08,N,0,0,0
2022/9/21,h08,D,0,0,0
2022/9/21,h08,D,0,0,0
2022/9/21,h08,N,0,0,0
2022/9/21,h08,N,0,0,0
2022/9/22,h08,D,0,0,0
2022/9/22,h08,D,0,0,0
2022/9/22,h08,N,0,0,0
2022/9/22,h08,N,0,0,0
2022/9/23,h08,D,0,0,0
2022/9/23,h08,D,0,0,0
2022/9/23,h08,N,0,0,0
2022/9/23,h08,N,0,0,0
2022/9/24,h08,D,0,0,0
2022/9/24,h08,D,0,0,0
2022/9/24,h08,N,0,0,0
2022/9/24,h08,N,0,0,0
2022/9/25,h08,D,0,0,0
2022/9/25,h08,D,0,0,0
2022/9/25,h08,N,0,0,0
2022/9/25,h08,N,0,0,0
2022/9/26,h08,D,0,0,0
2022/9/26,h08,D,0,0,0
2022/9/26,h08,N,0,0,0
2022/9/26,h08,N,0,0,0
2022/9/27,h08,D,0,0,0
2022/9/27,h08,D,0,0,0
2022/9/27,h08,N,0,0,0
2022/9/27,h08,N,0,0,0
2022/9/28,h08,D,0,0,0
2022/9/28,h08,D,0,0,0
2022/9/28,h08,N,0,0,0
2022/9/28,h08,N,0,0,0
2022/9/29,h08,D,0,0,0
2022/9/29,h08,D,0,0,0
2022/9/29,h08,N,0,0,0
2022/9/29,h08,N,0,0,0
2022/9/30,h08,D,0,0,0
2022/9/30,h08,D,0,0,0
2022/9/30,h08,N,0,0,0
2022/9/30,h08,N,0,0,0
2022/10/1,h08,D,1532,57.9,90.7
2022/10/1,h08,D,1532,57.9,90.7
2022/10/1,h08,N,0,0,0
2022/10/1,h08,N,0,0,0
2022/10/2,h08,D,1453,54.9,81
2022/10/2,h08,D,1453,54.9,81
2022/10/2,h08,N,0,0,0
2022/10/2,h08,N,0,0,0
2022/10/3,h08,D,2063,77.9,94.2
2022/10/3,h08,D,2063,77.9,94.2
2022/10/3,h08,N,30,1.1,85.7
2022/10/3,h08,N,30,1.1,85.7
2022/10/4,h08,D,1844,69.7,92.8
2022/10/4,h08,D,1844,69.7,92.8
2022/10/4,h08,N,0,0,0
2022/10/4,h08,N,0,0,0
2022/10/5,h08,D,1947,73.6,94.5
2022/10/5,h08,D,1947,73.6,94.5
2022/10/5,h08,N,0,0,0
2022/10/5,h08,N,0,0,0
2022/10/6,h08,D,1742,65.8,93.8
2022/10/6,h08,D,1742,65.8,93.8
2022/10/6,h08,N,0,0,0
2022/10/6,h08,N,0,0,0
2022/10/7,h08,D,2053,77.6,91.8
2022/10/7,h08,D,2053,77.6,91.8
2022/10/7,h08,N,0,0,0
2022/10/7,h08,N,0,0,0
2022/10/8,h08,D,1280,48.4,87.4
2022/10/8,h08,D,1280,48.4,87.4
2022/10/8,h08,N,0,0,0
2022/10/8,h08,N,0,0,0
2022/10/9,h08,D,1919,72.5,92.4
2022/10/9,h08,D,1919,72.5,92.4
2022/10/9,h08,N,0,0,0
2022/10/9,h08,N,0,0,0
2022/10/10,h08,D,1556,58.8,92.1
2022/10/10,h08,D,1556,58.8,92.1
2022/10/10,h08,N,0,0,0
2022/10/10,h08,N,0,0,0
2022/10/11,h08,D,1342,50.7,89.2
2022/10/11,h08,D,1342,50.7,89.2
2022/10/11,h08,N,0,0,0
2022/10/11,h08,N,0,0,0
2022/10/12,h08,D,1686,63.7,94.3
2022/10/12,h08,D,1686,63.7,94.3
2022/10/12,h08,N,0,0,0
2022/10/12,h08,N,0,0,0
2022/10/13,h08,D,1477,55.8,83
2022/10/13,h08,D,1477,55.8,83
2022/10/13,h08,N,0,0,0
2022/10/13,h08,N,0,0,0
2022/10/14,h08,D,763,28.8,70.7
2022/10/14,h08,D,763,28.8,70.7
2022/10/14,h08,N,0,0,0
2022/10/14,h08,N,0,0,0
2022/10/15,h08,D,1398,52.8,91.7
2022/10/15,h08,D,1398,52.8,91.7
2022/10/15,h08,N,0,0,0
2022/10/15,h08,N,0,0,0
2022/10/16,h08,D,1724,65.1,90.9
2022/10/16,h08,D,1724,65.1,90.9
2022/10/16,h08,N,0,0,0
2022/10/16,h08,N,0,0,0
2022/10/17,h08,D,1945,73.5,94.6
2022/10/17,h08,D,1945,73.5,94.6
2022/10/17,h08,N,0,0,0
2022/10/17,h08,N,0,0,0
2022/10/18,h08,D,1958,74,93.9
2022/10/18,h08,D,1958,74,93.9
2022/10/18,h08,N,0,0,0
2022/10/18,h08,N,0,0,0
2022/10/19,h08,D,1908,72.1,91
2022/10/19,h08,D,1908,72.1,91
2022/10/19,h08,N,0,0,0
2022/10/19,h08,N,0,0,0
2022/10/20,h08,D,1678,63.4,91
2022/10/20,h08,D,1678,63.4,91
2022/10/20,h08,N,0,0,0
2022/10/20,h08,N,0,0,0
2022/10/21,h08,D,1273,48.1,94.6
2022/10/21,h08,D,1273,48.1,94.6
2022/10/21,h08,N,0,0,0
2022/10/21,h08,N,0,0,0
2022/10/22,h08,D,1663,62.8,85.2
2022/10/22,h08,D,1663,62.8,85.2
2022/10/22,h08,N,0,0,0
2022/10/22,h08,N,0,0,0
2022/10/23,h08,D,1944,73.5,93.7
2022/10/23,h08,D,1944,73.5,93.7
2022/10/23,h08,N,0,0,0
2022/10/23,h08,N,0,0,0
2022/10/24,h08,D,1821,68.8,89.1
2022/10/24,h08,D,1821,68.8,89.1
2022/10/24,h08,N,0,0,0
2022/10/24,h08,N,0,0,0
2022/10/25,h08,D,1877,70.9,90
2022/10/25,h08,D,1877,70.9,90
2022/10/25,h08,N,0,0,0
2022/10/25,h08,N,0,0,0
2022/10/26,h08,D,1817,68.7,84.7
2022/10/26,h08,D,1817,68.7,84.7
2022/10/26,h08,N,0,0,0
2022/10/26,h08,N,0,0,0
2022/10/27,h08,D,1588,60,79.6
2022/10/27,h08,D,1588,60,79.6
2022/10/27,h08,N,0,0,0
2022/10/27,h08,N,0,0,0
2022/10/28,h08,D,1424,53.8,74
2022/10/28,h08,D,1424,53.8,74
2022/10/28,h08,N,43,1.6,70.5
2022/10/28,h08,N,43,1.6,70.5
2022/10/29,h08,D,1741,65.8,82.5
2022/10/29,h08,D,1741,65.8,82.5
2022/10/29,h08,N,0,0,0
2022/10/29,h08,N,0,0,0
2022/10/30,h08,D,1954,73.8,88.9
2022/10/30,h08,D,1954,73.8,88.9
2022/10/30,h08,N,0,0,0
2022/10/30,h08,N,0,0,0
2022/10/31,h08,D,630,23.8,89.6
2022/10/31,h08,D,630,23.8,89.6
2022/10/31,h08,N,0,0,0
2022/10/31,h08,N,0,0,0
2022/11/1,h08,D,2022,76.4,92
2022/11/1,h08,D,2022,76.4,92
2022/11/1,h08,N,0,0,0
2022/11/1,h08,N,0,0,0
2022/11/2,h08,D,1918,72.5,92.7
2022/11/2,h08,D,1918,72.5,92.7
2022/11/2,h08,N,0,0,0
2022/11/2,h08,N,0,0,0
2022/11/3,h08,D,1909,72.1,88
2022/11/3,h08,D,1909,72.1,88
2022/11/3,h08,N,0,0,0
2022/11/3,h08,N,0,0,0
2022/11/4,h08,D,1854,70.1,88.9
2022/11/4,h08,D,1854,70.1,88.9
2022/11/4,h08,N,0,0,0
2022/11/4,h08,N,0,0,0
2022/11/5,h08,D,1600,60.5,92.5
2022/11/5,h08,D,1600,60.5,92.5
2022/11/5,h08,N,65,2.5,94.2
2022/11/5,h08,N,65,2.5,94.2
2022/11/6,h08,D,1578,59.6,95.4
2022/11/6,h08,D,1578,59.6,95.4
2022/11/6,h08,N,0,0,0
2022/11/6,h08,N,0,0,0
2022/11/7,h08,D,1717,64.9,91.3
2022/11/7,h08,D,1717,64.9,91.3
2022/11/7,h08,N,1796,67.9,90.3
2022/11/7,h08,N,1796,67.9,90.3
2022/11/8,h08,D,1963,74.2,86.6
2022/11/8,h08,D,1963,74.2,86.6
2022/11/8,h08,N,2083,78.7,92.7
2022/11/8,h08,N,2083,78.7,92.7
2022/11/9,h08,D,1970,74.4,94.5
2022/11/9,h08,D,1970,74.4,94.5
2022/11/9,h08,N,2085,78.8,94.2
2022/11/9,h08,N,2085,78.8,94.2
2022/11/10,h08,D,2114,79.9,90.3
2022/11/10,h08,D,2114,79.9,90.3
2022/11/10,h08,N,0,0,0
2022/11/10,h08,N,0,0,0
2022/11/11,h08,D,1572,59.4,81.1
2022/11/11,h08,D,1572,59.4,81.1
2022/11/11,h08,N,0,0,0
2022/11/11,h08,N,0,0,0
2022/11/12,h08,D,1821,68.8,87.3
2022/11/12,h08,D,1821,68.8,87.3
2022/11/12,h08,N,0,0,0
2022/11/12,h08,N,0,0,0
2022/11/13,h08,D,1756,66.3,87.2
2022/11/13,h08,D,1756,66.3,87.2
2022/11/13,h08,N,0,0,0
2022/11/13,h08,N,0,0,0
2022/11/14,h08,D,2001,75.6,90.8
2022/11/14,h08,D,2001,75.6,90.8
2022/11/14,h08,N,0,0,0
2022/11/14,h08,N,0,0,0
2022/11/15,h08,D,1789,67.6,90.6
2022/11/15,h08,D,1789,67.6,90.6
2022/11/15,h08,N,0,0,0
2022/11/15,h08,N,0,0,0
2022/11/16,h08,D,1815,68.6,91.5
2022/11/16,h08,D,1815,68.6,91.5
2022/11/16,h08,N,0,0,0
2022/11/16,h08,N,0,0,0
2022/11/17,h08,D,1342,50.7,86.2
2022/11/17,h08,D,1342,50.7,86.2
2022/11/17,h08,N,0,0,0
2022/11/17,h08,N,0,0,0
2022/11/18,h08,D,1620,61.2,89.2
2022/11/18,h08,D,1620,61.2,89.2
2022/11/18,h08,N,0,0,0
2022/11/18,h08,N,0,0,0
2022/11/19,h08,D,1758,66.4,88.4
2022/11/19,h08,D,1758,66.4,88.4
2022/11/19,h08,N,0,0,0
2022/11/19,h08,N,0,0,0
2022/11/20,h08,D,1790,67.6,91.7
2022/11/20,h08,D,1790,67.6,91.7
2022/11/20,h08,N,0,0,0
2022/11/20,h08,N,0,0,0
2022/11/21,h08,D,1969,74.4,92.8
2022/11/21,h08,D,1969,74.4,92.8
2022/11/21,h08,N,0,0,0
2022/11/21,h08,N,0,0,0
2022/11/22,h08,D,1414,53.4,93.3
2022/11/22,h08,D,1414,53.4,93.3
2022/11/22,h08,N,0,0,0
2022/11/22,h08,N,0,0,0
2022/11/23,h08,D,1158,43.8,93
2022/11/23,h08,D,1158,43.8,93
2022/11/23,h08,N,0,0,0
2022/11/23,h08,N,0,0,0
2022/11/24,h08,D,1765,66.7,94.9
2022/11/24,h08,D,1765,66.7,94.9
2022/11/24,h08,N,0,0,0
2022/11/24,h08,N,0,0,0
2022/11/25,h08,D,1750,66.1,96.1
2022/11/25,h08,D,1750,66.1,96.1
2022/11/25,h08,N,0,0,0
2022/11/25,h08,N,0,0,0
2022/11/26,h08,D,1506,56.9,89.9
2022/11/26,h08,D,1506,56.9,89.9
2022/11/26,h08,N,0,0,0
2022/11/26,h08,N,0,0,0
2022/11/27,h08,D,1859,70.2,89.4
2022/11/27,h08,D,1859,70.2,89.4
2022/11/27,h08,N,0,0,0
2022/11/27,h08,N,0,0,0
2022/11/28,h08,D,2135,80.7,94.8
2022/11/28,h08,D,2135,80.7,94.8
2022/11/28,h08,N,0,0,0
2022/11/28,h08,N,0,0,0
2022/11/29,h08,D,1858,70.2,94.7
2022/11/29,h08,D,1858,70.2,94.7
2022/11/29,h08,N,0,0,0
2022/11/29,h08,N,0,0,0
2022/11/30,h08,D,2008,75.9,95.5
2022/11/30,h08,D,2008,75.9,95.5
2022/11/30,h08,N,0,0,0
2022/11/30,h08,N,0,0,0
2022/12/1,h08,D,1755,67.2,93.6
2022/12/1,h08,D,1755,67.2,93.6
2022/12/1,h08,N,0,0,0
2022/12/1,h08,N,0,0,0
2022/12/2,h08,D,1873,70.8,90.7
2022/12/2,h08,D,1873,70.8,90.7
2022/12/2,h08,N,0,0,0
2022/12/2,h08,N,0,0,0
2022/12/3,h08,D,1890,71.4,91.4
2022/12/3,h08,D,1890,71.4,91.4
2022/12/3,h08,N,0,0,0
2022/12/3,h08,N,0,0,0
2022/12/4,h08,D,1883,71.1,87.9
2022/12/4,h08,D,1883,71.1,87.9
2022/12/4,h08,N,0,0,0
2022/12/4,h08,N,0,0,0
2022/12/5,h08,D,1984,75,91.9
2022/12/5,h08,D,1984,75,91.9
2022/12/5,h08,N,0,0,0
2022/12/5,h08,N,0,0,0
2022/12/6,h08,D,1686,63.7,91.3
2022/12/6,h08,D,1686,63.7,91.3
2022/12/6,h08,N,0,0,0
2022/12/6,h08,N,0,0,0
2022/12/7,h08,D,1357,51.3,90.5
2022/12/7,h08,D,1357,51.3,90.5
2022/12/7,h08,N,0,0,0
2022/12/7,h08,N,0,0,0
2022/12/8,h08,D,1751,66.2,89.3
2022/12/8,h08,D,1751,66.2,89.3
2022/12/8,h08,N,0,0,0
2022/12/8,h08,N,0,0,0
2022/12/9,h08,D,1636,61.8,90.6
2022/12/9,h08,D,1636,61.8,90.6
2022/12/9,h08,N,0,0,0
2022/12/9,h08,N,0,0,0
2022/12/10,h08,D,1725,65.2,91.7
2022/12/10,h08,D,1725,65.2,91.7
2022/12/10,h08,N,0,0,0
2022/12/10,h08,N,0,0,0
2022/12/11,h08,D,2182,82.4,93.1
2022/12/11,h08,D,2182,82.4,93.1
2022/12/11,h08,N,0,0,0
2022/12/11,h08,N,0,0,0
2022/12/12,h08,D,1625,61.4,91.9
2022/12/12,h08,D,1625,61.4,91.9
2022/12/12,h08,N,0,0,0
2022/12/12,h08,N,0,0,0
2022/12/13,h08,D,1977,74.7,91.1
2022/12/13,h08,D,1977,74.7,91.1
2022/12/13,h08,N,0,0,0
2022/12/13,h08,N,0,0,0
2022/12/14,h08,D,1965,74.2,92.8
2022/12/14,h08,D,1965,74.2,92.8
2022/12/14,h08,N,0,0,0
2022/12/14,h08,N,0,0,0
2022/12/15,h08,D,1773,67,92.2
2022/12/15,h08,D,1773,67,92.2
2022/12/15,h08,N,0,0,0
2022/12/15,h08,N,0,0,0
2022/12/16,h08,D,1638,61.9,88.3
2022/12/16,h08,D,1638,61.9,88.3
2022/12/16,h08,N,0,0,0
2022/12/16,h08,N,0,0,0
2022/12/17,h08,D,2162,81.7,93.8
2022/12/17,h08,D,2162,81.7,93.8
2022/12/17,h08,N,0,0,0
2022/12/17,h08,N,0,0,0
2022/12/18,h08,D,2082,78.7,93.4
2022/12/18,h08,D,2082,78.7,93.4
2022/12/18,h08,N,0,0,0
2022/12/18,h08,N,0,0,0
2022/12/19,h08,D,1908,72.1,93.7
2022/12/19,h08,D,1908,72.1,93.7
2022/12/19,h08,N,0,0,0
2022/12/19,h08,N,0,0,0
2022/12/20,h08,D,1283,48.5,88.7
2022/12/20,h08,D,1283,48.5,88.7
2022/12/20,h08,N,0,0,0
2022/12/20,h08,N,0,0,0
2022/12/21,h08,D,1938,73.2,92.4
2022/12/21,h08,D,1938,73.2,92.4
2022/12/21,h08,N,0,0,0
2022/12/21,h08,N,0,0,0
2022/12/22,h08,D,1644,62.1,92.4
2022/12/22,h08,D,1644,62.1,92.4
2022/12/22,h08,N,0,0,0
2022/12/22,h08,N,0,0,0
2022/12/23,h08,D,1975,74.6,94.5
2022/12/23,h08,D,1975,74.6,94.5
2022/12/23,h08,N,0,0,0
2022/12/23,h08,N,0,0,0
2022/12/24,h08,D,2121,80.1,95.5
2022/12/24,h08,D,2121,80.1,95.5
2022/12/24,h08,N,0,0,0
2022/12/24,h08,N,0,0,0
2022/12/25,h08,D,1895,71.6,91.7
2022/12/25,h08,D,1895,71.6,91.7
2022/12/25,h08,N,0,0,0
2022/12/25,h08,N,0,0,0
2022/12/26,h08,D,1453,54.9,86.7
2022/12/26,h08,D,1453,54.9,86.7
2022/12/26,h08,N,0,0,0
2022/12/26,h08,N,0,0,0
2022/12/27,h08,D,1924,72.7,91
2022/12/27,h08,D,1924,72.7,91
2022/12/27,h08,N,0,0,0
2022/12/27,h08,N,0,0,0
2022/12/28,h08,D,1586,59.9,94.2
2022/12/28,h08,D,1586,59.9,94.2
2022/12/28,h08,N,0,0,0
2022/12/28,h08,N,0,0,0
2022/12/29,h08,D,0,0,0
2022/12/29,h08,D,0,0,0
2022/12/29,h08,N,0,0,0
2022/12/29,h08,N,0,0,0
2022/12/30,h08,D,0,0,0
2022/12/30,h08,D,0,0,0
2022/12/30,h08,N,0,0,0
2022/12/30,h08,N,0,0,0
2022/12/31,h08,D,0,0,0
2022/12/31,h08,D,0,0,0
2022/12/31,h08,N,0,0,0
2022/12/31,h08,N,0,0,0
2023/1/1,h08,D,0,0,0
2023/1/1,h08,D,0,0,0
2023/1/1,h08,N,0,0,0
2023/1/1,h08,N,0,0,0
2023/1/2,h08,D,0,0,0
2023/1/2,h08,D,0,0,0
2023/1/2,h08,N,0,0,0
2023/1/2,h08,N,0,0,0
2023/1/3,h08,D,0,0,0
2023/1/3,h08,D,0,0,0
2023/1/3,h08,N,0,0,0
2023/1/3,h08,N,0,0,0
2023/1/4,h08,D,0,0,0
2023/1/4,h08,D,0,0,0
2023/1/4,h08,N,0,0,0
2023/1/4,h08,N,0,0,0
2023/1/5,h08,D,0,0,0
2023/1/5,h08,D,0,0,0
2023/1/5,h08,N,0,0,0
2023/1/5,h08,N,0,0,0
2023/1/6,h08,D,0,0,0
2023/1/6,h08,D,0,0,0
2023/1/6,h08,N,0,0,0
2023/1/6,h08,N,0,0,0
2023/1/7,h08,D,0,0,0
2023/1/7,h08,D,0,0,0
2023/1/7,h08,N,0,0,0
2023/1/7,h08,N,0,0,0
2023/1/8,h08,D,0,0,0
2023/1/8,h08,D,0,0,0
2023/1/8,h08,N,0,0,0
2023/1/8,h08,N,0,0,0
2023/1/9,h08,D,0,0,0
2023/1/9,h08,D,0,0,0
2023/1/9,h08,N,0,0,0
2023/1/9,h08,N,0,0,0
2023/1/10,h08,D,0,0,0
2023/1/10,h08,D,0,0,0
2023/1/10,h08,N,0,0,0
2023/1/10,h08,N,0,0,0
2023/1/11,h08,D,0,0,0
2023/1/11,h08,D,0,0,0
2023/1/11,h08,N,0,0,0
2023/1/11,h08,N,0,0,0
2023/1/12,h08,D,0,0,0
2023/1/12,h08,D,0,0,0
2023/1/12,h08,N,0,0,0
2023/1/12,h08,N,0,0,0
2023/1/13,h08,D,0,0,0
2023/1/13,h08,D,0,0,0
2023/1/13,h08,N,0,0,0
2023/1/13,h08,N,0,0,0
2023/1/14,h08,D,0,0,0
2023/1/14,h08,D,0,0,0
2023/1/14,h08,N,0,0,0
2023/1/14,h08,N,0,0,0
2023/1/15,h08,D,0,0,0
2023/1/15,h08,D,0,0,0
2023/1/15,h08,N,0,0,0
2023/1/15,h08,N,0,0,0
2023/1/16,h08,D,0,0,0
2023/1/16,h08,D,0,0,0
2023/1/16,h08,N,0,0,0
2023/1/16,h08,N,0,0,0
2023/1/17,h08,D,0,0,0
2023/1/17,h08,D,0,0,0
2023/1/17,h08,N,0,0,0
2023/1/17,h08,N,0,0,0
2023/1/18,h08,D,0,0,0
2023/1/18,h08,D,0,0,0
2023/1/18,h08,N,0,0,0
2023/1/18,h08,N,0,0,0
2023/1/19,h08,D,0,0,0
2023/1/19,h08,D,0,0,0
2023/1/19,h08,N,0,0,0
2023/1/19,h08,N,0,0,0
