生產日期,機台號,班別,產能,OEE,良率
2022/9/19,h06,N,2171,88.1,89.7
2022/9/19,h09,D,1880,75.4,93.2
2022/9/19,h09,D,1880,75.4,93.2
2022/9/19,h09,N,2384,95.6,96.9
2022/9/19,h09,N,2384,95.6,96.9
2022/9/19,h11,D,1874,75.2,91.8
2022/9/19,h11,D,1874,75.2,91.8
2022/9/19,h11,N,2395,96,95
2022/9/19,h11,N,2395,96,95
2022/9/19,h12,D,2334,93.6,97.5
2022/9/19,h12,D,2334,93.6,97.5
2022/9/19,h12,N,834,33.4,94.2
2022/9/19,h12,N,834,33.4,94.2
2022/9/19,h13,D,2414,96.8,96.3
2022/9/19,h13,D,2414,96.8,96.3
2022/9/19,h13,N,1004,40.3,96.9
2022/9/19,h13,N,1004,40.3,96.9
2022/9/19,h14,D,91,3.6,37.3
2022/9/19,h14,D,91,3.6,37.3
2022/9/19,h14,N,874,35,65.8
2022/9/19,h14,N,874,35,65.8
2022/9/19,h16,D,2323,93.2,96.3
2022/9/19,h16,D,2323,93.2,96.3
2022/9/19,h16,N,2682,107.6,96.9
2022/9/19,h16,N,2682,107.6,96.9
2022/9/20,h04,D,2250,90.2,94.3
2022/9/20,h04,D,2250,90.2,94.3
2022/9/20,h04,N,0,0,0
2022/9/20,h04,N,0,0,0
2022/9/20,h05,D,2001,80.2,97.5
2022/9/20,h05,D,2001,80.2,97.5
2022/9/20,h05,N,0,0,0
2022/9/20,h05,N,0,0,0
2022/9/20,h06,D,2228,90.4,91.8
2022/9/20,h06,D,2228,90.4,91.8
2022/9/20,h06,N,2284,92.7,92.1
2022/9/20,h06,N,2284,92.7,92.1
2022/9/20,h09,D,2653,106.4,98.5
2022/9/20,h09,D,2653,106.4,98.5
2022/9/20,h09,N,0,0,0
2022/9/20,h09,N,0,0,0
2022/9/20,h11,D,2598,104.2,98
2022/9/20,h11,D,2598,104.2,98
2022/9/20,h11,N,0,0,0
2022/9/20,h11,N,0,0,0
2022/9/20,h12,D,2360,94.6,94.9
2022/9/20,h12,D,2360,94.6,94.9
2022/9/20,h12,N,0,0,0
2022/9/20,h12,N,0,0,0
2022/9/20,h13,D,2580,103.5,97
2022/9/20,h13,D,2580,103.5,97
2022/9/20,h13,N,0,0,0
2022/9/20,h13,N,0,0,0
2022/9/20,h14,D,666,26.7,57.5
2022/9/20,h14,D,666,26.7,57.5
2022/9/20,h14,N,1970,79,78.1
2022/9/20,h14,N,1970,79,78.1
2022/9/20,h16,D,2377,95.3,95.7
2022/9/20,h16,D,2377,95.3,95.7
2022/9/20,h16,N,0,0,0
2022/9/20,h16,N,0,0,0
2022/9/21,h04,D,2108,84.5,91.5
2022/9/21,h04,D,2108,84.5,91.5
2022/9/21,h04,N,2289,91.8,94.6
2022/9/21,h04,N,2289,91.8,94.6
2022/9/21,h05,D,2197,88.1,96.4
2022/9/21,h05,D,2197,88.1,96.4
2022/9/21,h05,N,2671,107.1,98.6
2022/9/21,h05,N,2671,107.1,98.6
2022/9/21,h06,D,2198,89.2,90.5
2022/9/21,h06,D,2198,89.2,90.5
2022/9/21,h06,N,1903,77.2,89.5
2022/9/21,h06,N,1903,77.2,89.5
2022/9/21,h09,D,2415,96.8,98.9
2022/9/21,h09,D,2415,96.8,98.9
2022/9/21,h09,N,2586,103.7,98.1
2022/9/21,h09,N,2586,103.7,98.1
2022/9/21,h11,D,2289,91.8,98.4
2022/9/21,h11,D,2289,91.8,98.4
2022/9/21,h11,N,2705,108.5,97.4
2022/9/21,h11,N,2705,108.5,97.4
2022/9/21,h12,D,2415,96.8,96.5
2022/9/21,h12,D,2415,96.8,96.5
2022/9/21,h12,N,2429,97.4,97.1
2022/9/21,h12,N,2429,97.4,97.1
2022/9/21,h13,D,2517,100.9,96.9
2022/9/21,h13,D,2517,100.9,96.9
2022/9/21,h13,N,2798,112.2,97.3
2022/9/21,h13,N,2798,112.2,97.3
2022/9/21,h14,D,1493,59.9,65.4
2022/9/21,h14,D,1493,59.9,65.4
2022/9/21,h14,N,1052,42.2,58.4
2022/9/21,h14,N,1052,42.2,58.4
2022/9/21,h16,D,2429,97.4,95.6
2022/9/21,h16,D,2429,97.4,95.6
2022/9/21,h16,N,2593,104,97.9
2022/9/21,h16,N,2593,104,97.9
2022/9/22,h04,D,2117,84.9,93.4
2022/9/22,h04,D,2117,84.9,93.4
2022/9/22,h04,N,0,0,0
2022/9/22,h04,N,0,0,0
2022/9/22,h05,D,2554,102.4,97.2
2022/9/22,h05,D,2554,102.4,97.2
2022/9/22,h05,N,0,0,0
2022/9/22,h05,N,0,0,0
2022/9/22,h06,D,2193,89,89.1
2022/9/22,h06,D,2193,89,89.1
2022/9/22,h06,N,2370,96.1,94.4
2022/9/22,h06,N,2370,96.1,94.4
2022/9/22,h09,D,2261,90.7,91.2
2022/9/22,h09,D,2261,90.7,91.2
2022/9/22,h09,N,2575,103.3,94
2022/9/22,h09,N,2575,103.3,94
2022/9/22,h11,D,2264,90.8,91.8
2022/9/22,h11,D,2264,90.8,91.8
2022/9/22,h11,N,2538,101.8,96.8
2022/9/22,h11,N,2538,101.8,96.8
2022/9/22,h12,D,2605,104.5,97.5
2022/9/22,h12,D,2605,104.5,97.5
2022/9/22,h12,N,0,0,0
2022/9/22,h12,N,0,0,0
2022/9/22,h13,D,2372,95.1,96.5
2022/9/22,h13,D,2372,95.1,96.5
2022/9/22,h13,N,0,0,0
2022/9/22,h13,N,0,0,0
2022/9/22,h14,D,1405,56.3,66.1
2022/9/22,h14,D,1405,56.3,66.1
2022/9/22,h14,N,1674,67.1,76.1
2022/9/22,h14,N,1674,67.1,76.1
2022/9/22,h16,D,2691,107.9,98
2022/9/22,h16,D,2691,107.9,98
2022/9/22,h16,N,2730,109.5,97
2022/9/22,h16,N,2730,109.5,97
2022/9/23,h04,D,1996,80,94.2
2022/9/23,h04,D,1996,80,94.2
2022/9/23,h04,N,0,0,0
2022/9/23,h04,N,0,0,0
2022/9/23,h05,D,2272,91.1,95.7
2022/9/23,h05,D,2272,91.1,95.7
2022/9/23,h05,N,0,0,0
2022/9/23,h05,N,0,0,0
2022/9/23,h06,D,2339,94.9,95.7
2022/9/23,h06,D,2339,94.9,95.7
2022/9/23,h06,N,2244,91,94.4
2022/9/23,h06,N,2244,91,94.4
2022/9/23,h09,D,2582,103.5,98.1
2022/9/23,h09,D,2582,103.5,98.1
2022/9/23,h09,N,2835,113.7,98.6
2022/9/23,h09,N,2835,113.7,98.6
2022/9/23,h11,D,2418,97,94.1
2022/9/23,h11,D,2418,97,94.1
2022/9/23,h11,N,2522,101.1,93.5
2022/9/23,h11,N,2522,101.1,93.5
2022/9/23,h12,D,2131,85.5,97.4
2022/9/23,h12,D,2131,85.5,97.4
2022/9/23,h12,N,0,0,0
2022/9/23,h12,N,0,0,0
2022/9/23,h13,D,2437,97.7,95.8
2022/9/23,h13,D,2437,97.7,95.8
2022/9/23,h13,N,0,0,0
2022/9/23,h13,N,0,0,0
2022/9/23,h14,D,1716,68.8,78.4
2022/9/23,h14,D,1716,68.8,78.4
2022/9/23,h14,N,906,36.3,82.4
2022/9/23,h14,N,906,36.3,82.4
2022/9/23,h16,D,2180,87.4,92.3
2022/9/23,h16,D,2180,87.4,92.3
2022/9/23,h16,N,2170,87,93.4
2022/9/23,h16,N,2170,87,93.4
2022/9/24,h04,D,183,7.3,97.3
2022/9/24,h04,D,183,7.3,97.3
2022/9/24,h04,N,0,0,0
2022/9/24,h04,N,0,0,0
2022/9/24,h05,D,213,8.5,99.5
2022/9/24,h05,D,213,8.5,99.5
2022/9/24,h05,N,0,0,0
2022/9/24,h05,N,0,0,0
2022/9/24,h06,D,2373,96.3,94.6
2022/9/24,h06,D,2373,96.3,94.6
2022/9/24,h06,N,2403,97.5,93.9
2022/9/24,h06,N,2403,97.5,93.9
2022/9/24,h09,D,2472,99.1,98.6
2022/9/24,h09,D,2472,99.1,98.6
2022/9/24,h09,N,0,0,0
2022/9/24,h09,N,0,0,0
2022/9/24,h11,D,2425,97.2,94
2022/9/24,h11,D,2425,97.2,94
2022/9/24,h11,N,0,0,0
2022/9/24,h11,N,0,0,0
2022/9/24,h12,D,160,6.4,99.4
2022/9/24,h12,D,160,6.4,99.4
2022/9/24,h12,N,0,0,0
2022/9/24,h12,N,0,0,0
2022/9/24,h13,D,327,13.1,100
2022/9/24,h13,D,327,13.1,100
2022/9/24,h13,N,0,0,0
2022/9/24,h13,N,0,0,0
2022/9/24,h14,D,1344,53.9,84.4
2022/9/24,h14,D,1344,53.9,84.4
2022/9/24,h14,N,1858,74.5,82.1
2022/9/24,h14,N,1858,74.5,82.1
2022/9/24,h16,D,2382,95.5,97
2022/9/24,h16,D,2382,95.5,97
2022/9/24,h16,N,0,0,0
2022/9/24,h16,N,0,0,0
2022/9/25,h04,D,0,0,0
2022/9/25,h04,D,0,0,0
2022/9/25,h04,N,0,0,0
2022/9/25,h04,N,0,0,0
2022/9/25,h05,D,0,0,0
2022/9/25,h05,D,0,0,0
2022/9/25,h05,N,0,0,0
2022/9/25,h05,N,0,0,0
2022/9/25,h06,D,2385,96.7,95.4
2022/9/25,h06,D,2385,96.7,95.4
2022/9/25,h06,N,2440,99,96
2022/9/25,h06,N,2440,99,96
2022/9/25,h09,D,2418,97,98.6
2022/9/25,h09,D,2418,97,98.6
2022/9/25,h09,N,0,0,0
2022/9/25,h09,N,0,0,0
2022/9/25,h11,D,2467,98.9,96.7
2022/9/25,h11,D,2467,98.9,96.7
2022/9/25,h11,N,0,0,0
2022/9/25,h11,N,0,0,0
2022/9/25,h12,D,0,0,0
2022/9/25,h12,D,0,0,0
2022/9/25,h12,N,0,0,0
2022/9/25,h12,N,0,0,0
2022/9/25,h13,D,0,0,0
2022/9/25,h13,D,0,0,0
2022/9/25,h13,N,0,0,0
2022/9/25,h13,N,0,0,0
2022/9/25,h14,D,1557,62.4,66.9
2022/9/25,h14,D,1557,62.4,66.9
2022/9/25,h14,N,1787,71.7,76
2022/9/25,h14,N,1787,71.7,76
2022/9/25,h16,D,2443,98,95.8
2022/9/25,h16,D,2443,98,95.8
2022/9/25,h16,N,0,0,0
2022/9/25,h16,N,0,0,0
2022/9/26,h04,D,0,0,0
2022/9/26,h04,D,0,0,0
2022/9/26,h04,N,0,0,0
2022/9/26,h04,N,0,0,0
2022/9/26,h05,D,0,0,0
2022/9/26,h05,D,0,0,0
2022/9/26,h05,N,0,0,0
2022/9/26,h05,N,0,0,0
2022/9/26,h06,D,2251,91.3,92.5
2022/9/26,h06,D,2251,91.3,92.5
2022/9/26,h06,N,2123,86.1,83.8
2022/9/26,h06,N,2123,86.1,83.8
2022/9/26,h09,D,1731,69.4,97.4
2022/9/26,h09,D,1731,69.4,97.4
2022/9/26,h09,N,0,0,0
2022/9/26,h09,N,0,0,0
2022/9/26,h11,D,2533,101.6,98.1
2022/9/26,h11,D,2533,101.6,98.1
2022/9/26,h11,N,0,0,0
2022/9/26,h11,N,0,0,0
2022/9/26,h12,D,0,0,0
2022/9/26,h12,D,0,0,0
2022/9/26,h12,N,0,0,0
2022/9/26,h12,N,0,0,0
2022/9/26,h13,D,0,0,0
2022/9/26,h13,D,0,0,0
2022/9/26,h13,N,0,0,0
2022/9/26,h13,N,0,0,0
2022/9/26,h14,D,1949,78.2,77.4
2022/9/26,h14,D,1949,78.2,77.4
2022/9/26,h14,N,1912,76.7,72.3
2022/9/26,h14,N,1912,76.7,72.3
2022/9/26,h16,D,2276,91.3,97.4
2022/9/26,h16,D,2276,91.3,97.4
2022/9/26,h16,N,0,0,0
2022/9/26,h16,N,0,0,0
2022/9/27,h04,D,2116,84.9,94.4
2022/9/27,h04,D,2116,84.9,94.4
2022/9/27,h04,N,2191,87.9,95.4
2022/9/27,h04,N,2191,87.9,95.4
2022/9/27,h05,D,1874,75.2,96.5
2022/9/27,h05,D,1874,75.2,96.5
2022/9/27,h05,N,1755,70.4,84.6
2022/9/27,h05,N,1755,70.4,84.6
2022/9/27,h06,D,1686,68.4,75.3
2022/9/27,h06,D,1686,68.4,75.3
2022/9/27,h06,N,1736,70.4,78.6
2022/9/27,h06,N,1736,70.4,78.6
2022/9/27,h09,D,2399,96.2,98.6
2022/9/27,h09,D,2399,96.2,98.6
2022/9/27,h09,N,2544,102,96.1
2022/9/27,h09,N,2544,102,96.1
2022/9/27,h11,D,2449,98.2,98.4
2022/9/27,h11,D,2449,98.2,98.4
2022/9/27,h11,N,2722,109.2,97.4
2022/9/27,h11,N,2722,109.2,97.4
2022/9/27,h12,D,2351,94.3,97.6
2022/9/27,h12,D,2351,94.3,97.6
2022/9/27,h12,N,2116,84.9,97.3
2022/9/27,h12,N,2116,84.9,97.3
2022/9/27,h13,D,2287,91.7,96.6
2022/9/27,h13,D,2287,91.7,96.6
2022/9/27,h13,N,2732,109.6,96.8
2022/9/27,h13,N,2732,109.6,96.8
2022/9/27,h14,D,1700,68.2,73.2
2022/9/27,h14,D,1700,68.2,73.2
2022/9/27,h14,N,1832,73.5,73.1
2022/9/27,h14,N,1832,73.5,73.1
2022/9/27,h16,D,2408,96.6,97.5
2022/9/27,h16,D,2408,96.6,97.5
2022/9/27,h16,N,2502,100.3,96.7
2022/9/27,h16,N,2502,100.3,96.7
2022/9/28,h04,D,2211,88.7,95.5
2022/9/28,h04,D,2211,88.7,95.5
2022/9/28,h04,N,0,0,0
2022/9/28,h04,N,0,0,0
2022/9/28,h05,D,2738,109.8,97.5
2022/9/28,h05,D,2738,109.8,97.5
2022/9/28,h05,N,0,0,0
2022/9/28,h05,N,0,0,0
2022/9/28,h06,D,1747,70.9,76.9
2022/9/28,h06,D,1747,70.9,76.9
2022/9/28,h06,N,2170,88,88.8
2022/9/28,h06,N,2170,88,88.8
2022/9/28,h09,D,2615,104.9,98.8
2022/9/28,h09,D,2615,104.9,98.8
2022/9/28,h09,N,2718,109,98.7
2022/9/28,h09,N,2718,109,98.7
2022/9/28,h11,D,1764,70.7,97.1
2022/9/28,h11,D,1764,70.7,97.1
2022/9/28,h11,N,2710,108.7,98.4
2022/9/28,h11,N,2710,108.7,98.4
2022/9/28,h12,D,2294,92,97.5
2022/9/28,h12,D,2294,92,97.5
2022/9/28,h12,N,0,0,0
2022/9/28,h12,N,0,0,0
2022/9/28,h13,D,2187,87.7,93.9
2022/9/28,h13,D,2187,87.7,93.9
2022/9/28,h13,N,0,0,0
2022/9/28,h13,N,0,0,0
2022/9/28,h14,D,1590,63.8,66.9
2022/9/28,h14,D,1590,63.8,66.9
2022/9/28,h14,N,2097,84.1,79.7
2022/9/28,h14,N,2097,84.1,79.7
2022/9/28,h16,D,2193,87.9,95.5
2022/9/28,h16,D,2193,87.9,95.5
2022/9/28,h16,N,2450,98.2,95.5
2022/9/28,h16,N,2450,98.2,95.5
2022/9/29,h04,D,977,39.2,92.8
2022/9/29,h04,D,977,39.2,92.8
2022/9/29,h04,N,1498,60.1,91.7
2022/9/29,h04,N,1498,60.1,91.7
2022/9/29,h05,D,96,3.8,96
2022/9/29,h05,D,96,3.8,96
2022/9/29,h05,N,2402,96.3,98.4
2022/9/29,h05,N,2402,96.3,98.4
2022/9/29,h06,D,1870,75.9,87.1
2022/9/29,h06,D,1870,75.9,87.1
2022/9/29,h06,N,2021,82,86.1
2022/9/29,h06,N,2021,82,86.1
2022/9/29,h09,D,2695,108.1,99.5
2022/9/29,h09,D,2695,108.1,99.5
2022/9/29,h09,N,2772,111.2,99.3
2022/9/29,h09,N,2772,111.2,99.3
2022/9/29,h11,D,2420,97,98.7
2022/9/29,h11,D,2420,97,98.7
2022/9/29,h11,N,2614,104.8,97.5
2022/9/29,h11,N,2614,104.8,97.5
2022/9/29,h12,D,0,0,0
2022/9/29,h12,D,0,0,0
2022/9/29,h12,N,2163,86.7,97.2
2022/9/29,h12,N,2163,86.7,97.2
2022/9/29,h13,D,2,0.1,100
2022/9/29,h13,D,2,0.1,100
2022/9/29,h13,N,1662,66.6,92.1
2022/9/29,h13,N,1662,66.6,92.1
2022/9/29,h14,D,1968,78.9,83.5
2022/9/29,h14,D,1968,78.9,83.5
2022/9/29,h14,N,2130,85.4,82.1
2022/9/29,h14,N,2130,85.4,82.1
2022/9/29,h16,D,2549,102.2,96.4
2022/9/29,h16,D,2549,102.2,96.4
2022/9/29,h16,N,2634,105.6,96.8
2022/9/29,h16,N,2634,105.6,96.8
2022/9/30,h04,D,78,3.1,86.7
2022/9/30,h04,D,78,3.1,86.7
2022/9/30,h04,N,0,0,0
2022/9/30,h04,N,0,0,0
2022/9/30,h05,D,118,4.7,99.2
2022/9/30,h05,D,118,4.7,99.2
2022/9/30,h05,N,0,0,0
2022/9/30,h05,N,0,0,0
2022/9/30,h06,D,1699,68.9,86.5
2022/9/30,h06,D,1699,68.9,86.5
2022/9/30,h06,N,2094,84.9,86.1
2022/9/30,h06,N,2094,84.9,86.1
2022/9/30,h09,D,2598,104.2,98.4
2022/9/30,h09,D,2598,104.2,98.4
2022/9/30,h09,N,0,0,0
2022/9/30,h09,N,0,0,0
2022/9/30,h11,D,2482,99.5,97.8
2022/9/30,h11,D,2482,99.5,97.8
2022/9/30,h11,N,0,0,0
2022/9/30,h11,N,0,0,0
2022/9/30,h12,D,89,3.6,96.7
2022/9/30,h12,D,89,3.6,96.7
2022/9/30,h12,N,0,0,0
2022/9/30,h12,N,0,0,0
2022/9/30,h13,D,144,5.8,97.3
2022/9/30,h13,D,144,5.8,97.3
2022/9/30,h13,N,0,0,0
2022/9/30,h13,N,0,0,0
2022/9/30,h14,D,2341,93.9,89.6
2022/9/30,h14,D,2341,93.9,89.6
2022/9/30,h14,N,2316,92.9,89.4
2022/9/30,h14,N,2316,92.9,89.4
2022/9/30,h16,D,2259,90.6,96.7
2022/9/30,h16,D,2259,90.6,96.7
2022/9/30,h16,N,0,0,0
2022/9/30,h16,N,0,0,0
2022/10/1,h04,D,0,0,0
2022/10/1,h04,D,0,0,0
2022/10/1,h04,N,0,0,0
2022/10/1,h04,N,0,0,0
2022/10/1,h05,D,0,0,0
2022/10/1,h05,D,0,0,0
2022/10/1,h05,N,0,0,0
2022/10/1,h05,N,0,0,0
2022/10/1,h06,D,2288,92.8,91.5
2022/10/1,h06,D,2288,92.8,91.5
2022/10/1,h06,N,2097,85.1,90.2
2022/10/1,h06,N,2097,85.1,90.2
2022/10/1,h09,D,2527,101.3,99.1
2022/10/1,h09,D,2527,101.3,99.1
2022/10/1,h09,N,0,0,0
2022/10/1,h09,N,0,0,0
2022/10/1,h11,D,2387,95.7,98.4
2022/10/1,h11,D,2387,95.7,98.4
2022/10/1,h11,N,0,0,0
2022/10/1,h11,N,0,0,0
2022/10/1,h12,D,0,0,0
2022/10/1,h12,D,0,0,0
2022/10/1,h12,N,0,0,0
2022/10/1,h12,N,0,0,0
2022/10/1,h13,D,0,0,0
2022/10/1,h13,D,0,0,0
2022/10/1,h13,N,0,0,0
2022/10/1,h13,N,0,0,0
2022/10/1,h14,D,2357,94.5,92.9
2022/10/1,h14,D,2357,94.5,92.9
2022/10/1,h14,N,2263,90.8,87.6
2022/10/1,h14,N,2263,90.8,87.6
2022/10/1,h16,D,2501,100.3,95.8
2022/10/1,h16,D,2501,100.3,95.8
2022/10/1,h16,N,0,0,0
2022/10/1,h16,N,0,0,0
2022/10/2,h04,D,0,0,0
2022/10/2,h04,D,0,0,0
2022/10/2,h04,N,0,0,0
2022/10/2,h04,N,0,0,0
2022/10/2,h05,D,0,0,0
2022/10/2,h05,D,0,0,0
2022/10/2,h05,N,0,0,0
2022/10/2,h05,N,0,0,0
2022/10/2,h06,D,2400,97.4,95.7
2022/10/2,h06,D,2400,97.4,95.7
2022/10/2,h06,N,2291,92.9,90.8
2022/10/2,h06,N,2291,92.9,90.8
2022/10/2,h09,D,2531,101.5,99.3
2022/10/2,h09,D,2531,101.5,99.3
2022/10/2,h09,N,0,0,0
2022/10/2,h09,N,0,0,0
2022/10/2,h11,D,2358,94.6,96.6
2022/10/2,h11,D,2358,94.6,96.6
2022/10/2,h11,N,0,0,0
2022/10/2,h11,N,0,0,0
2022/10/2,h12,D,0,0,0
2022/10/2,h12,D,0,0,0
2022/10/2,h12,N,0,0,0
2022/10/2,h12,N,0,0,0
2022/10/2,h13,D,0,0,0
2022/10/2,h13,D,0,0,0
2022/10/2,h13,N,0,0,0
2022/10/2,h13,N,0,0,0
2022/10/2,h14,D,2154,86.4,83.3
2022/10/2,h14,D,2154,86.4,83.3
2022/10/2,h14,N,1573,63.1,72
2022/10/2,h14,N,1573,63.1,72
2022/10/2,h16,D,2087,83.7,98.3
2022/10/2,h16,D,2087,83.7,98.3
2022/10/2,h16,N,0,0,0
2022/10/2,h16,N,0,0,0
2022/10/3,h04,D,714,28.6,87.3
2022/10/3,h04,D,714,28.6,87.3
2022/10/3,h04,N,1528,61.3,96.3
2022/10/3,h04,N,1528,61.3,96.3
2022/10/3,h05,D,2442,97.9,98.3
2022/10/3,h05,D,2442,97.9,98.3
2022/10/3,h05,N,2710,108.7,98.7
2022/10/3,h05,N,2710,108.7,98.7
2022/10/3,h06,D,2214,89.8,87.6
2022/10/3,h06,D,2214,89.8,87.6
2022/10/3,h06,N,2265,91.9,87.6
2022/10/3,h06,N,2265,91.9,87.6
2022/10/3,h09,D,2397,96.1,99.2
2022/10/3,h09,D,2397,96.1,99.2
2022/10/3,h09,N,2680,107.5,98.7
2022/10/3,h09,N,2680,107.5,98.7
2022/10/3,h11,D,2306,92.5,97.2
2022/10/3,h11,D,2306,92.5,97.2
2022/10/3,h11,N,2611,104.7,96.8
2022/10/3,h11,N,2611,104.7,96.8
2022/10/3,h12,D,2266,90.9,98.1
2022/10/3,h12,D,2266,90.9,98.1
2022/10/3,h12,N,2563,102.8,96.9
2022/10/3,h12,N,2563,102.8,96.9
2022/10/3,h13,D,2237,89.7,96.6
2022/10/3,h13,D,2237,89.7,96.6
2022/10/3,h13,N,2614,104.8,96.1
2022/10/3,h13,N,2614,104.8,96.1
2022/10/3,h14,D,1844,73.9,83.9
2022/10/3,h14,D,1844,73.9,83.9
2022/10/3,h14,N,2029,81.4,81.9
2022/10/3,h14,N,2029,81.4,81.9
2022/10/3,h16,D,2400,96.2,97.3
2022/10/3,h16,D,2400,96.2,97.3
2022/10/3,h16,N,2506,100.5,95.8
2022/10/3,h16,N,2506,100.5,95.8
2022/10/4,h04,D,3228,129.4,93.9
2022/10/4,h04,D,3228,129.4,93.9
2022/10/4,h04,N,47,1.9,100
2022/10/4,h04,N,47,1.9,100
2022/10/4,h05,D,2712,108.8,97.5
2022/10/4,h05,D,2712,108.8,97.5
2022/10/4,h05,N,0,0,0
2022/10/4,h05,N,0,0,0
2022/10/4,h06,D,1996,81,86.1
2022/10/4,h06,D,1996,81,86.1
2022/10/4,h06,N,2391,97,95.1
2022/10/4,h06,N,2391,97,95.1
2022/10/4,h09,D,2356,94.5,97.8
2022/10/4,h09,D,2356,94.5,97.8
2022/10/4,h09,N,2719,109,98.7
2022/10/4,h09,N,2719,109,98.7
2022/10/4,h11,D,2408,96.6,95.7
2022/10/4,h11,D,2408,96.6,95.7
2022/10/4,h11,N,2745,110.1,98.2
2022/10/4,h11,N,2745,110.1,98.2
2022/10/4,h12,D,2498,100.2,97.5
2022/10/4,h12,D,2498,100.2,97.5
2022/10/4,h12,N,0,0,0
2022/10/4,h12,N,0,0,0
2022/10/4,h13,D,2690,107.9,95.8
2022/10/4,h13,D,2690,107.9,95.8
2022/10/4,h13,N,0,0,0
2022/10/4,h13,N,0,0,0
2022/10/4,h14,D,1994,80,90.1
2022/10/4,h14,D,1994,80,90.1
2022/10/4,h14,N,2371,95.1,91.2
2022/10/4,h14,N,2371,95.1,91.2
2022/10/4,h16,D,1827,73.3,96.6
2022/10/4,h16,D,1827,73.3,96.6
2022/10/4,h16,N,2740,109.9,98.1
2022/10/4,h16,N,2740,109.9,98.1
2022/10/5,h04,D,2197,71.3,94
2022/10/5,h04,D,2197,71.3,94
2022/10/5,h04,N,0,0,0
2022/10/5,h04,N,0,0,0
2022/10/5,h05,D,2566,83.3,98.2
2022/10/5,h05,D,2566,83.3,98.2
2022/10/5,h05,N,0,0,0
2022/10/5,h05,N,0,0,0
2022/10/5,h06,D,2085,67.7,95.4
2022/10/5,h06,D,2085,67.7,95.4
2022/10/5,h06,N,2328,75.5,96.3
2022/10/5,h06,N,2328,75.5,96.3
2022/10/5,h09,D,2498,81.1,98.2
2022/10/5,h09,D,2498,81.1,98.2
2022/10/5,h09,N,2630,85.4,98
2022/10/5,h09,N,2630,85.4,98
2022/10/5,h11,D,2320,75.3,96.9
2022/10/5,h11,D,2320,75.3,96.9
2022/10/5,h11,N,2553,82.9,98.2
2022/10/5,h11,N,2553,82.9,98.2
2022/10/5,h12,D,2108,68.4,94.1
2022/10/5,h12,D,2108,68.4,94.1
2022/10/5,h12,N,0,0,0
2022/10/5,h12,N,0,0,0
2022/10/5,h13,D,2435,79,95.3
2022/10/5,h13,D,2435,79,95.3
2022/10/5,h13,N,0,0,0
2022/10/5,h13,N,0,0,0
2022/10/5,h14,D,1955,63.4,84.5
2022/10/5,h14,D,1955,63.4,84.5
2022/10/5,h14,N,1925,62.5,77.3
2022/10/5,h14,N,1925,62.5,77.3
2022/10/5,h16,D,2598,84.3,97.2
2022/10/5,h16,D,2598,84.3,97.2
2022/10/5,h16,N,2770,89.9,97.2
2022/10/5,h16,N,2770,89.9,97.2
2022/10/6,h04,D,2244,72.8,94.8
2022/10/6,h04,D,2244,72.8,94.8
2022/10/6,h04,N,0,0,0
2022/10/6,h04,N,0,0,0
2022/10/6,h05,D,2568,83.3,97.5
2022/10/6,h05,D,2568,83.3,97.5
2022/10/6,h05,N,0,0,0
2022/10/6,h05,N,0,0,0
2022/10/6,h06,D,2295,74.5,97
2022/10/6,h06,D,2295,74.5,97
2022/10/6,h06,N,2436,79.1,95.2
2022/10/6,h06,N,2436,79.1,95.2
2022/10/6,h09,D,2727,88.5,98
2022/10/6,h09,D,2727,88.5,98
2022/10/6,h09,N,0,0,0
2022/10/6,h09,N,0,0,0
2022/10/6,h11,D,2591,84.1,97.2
2022/10/6,h11,D,2591,84.1,97.2
2022/10/6,h11,N,0,0,0
2022/10/6,h11,N,0,0,0
2022/10/6,h12,D,2310,75,94.1
2022/10/6,h12,D,2310,75,94.1
2022/10/6,h12,N,0,0,0
2022/10/6,h12,N,0,0,0
2022/10/6,h13,D,2601,84.4,96.1
2022/10/6,h13,D,2601,84.4,96.1
2022/10/6,h13,N,0,0,0
2022/10/6,h13,N,0,0,0
2022/10/6,h14,D,2299,74.6,92.3
2022/10/6,h14,D,2299,74.6,92.3
2022/10/6,h14,N,2569,83.4,95.4
2022/10/6,h14,N,2569,83.4,95.4
2022/10/6,h16,D,2623,85.1,97.7
2022/10/6,h16,D,2623,85.1,97.7
2022/10/6,h16,N,0,0,0
2022/10/6,h16,N,0,0,0
2022/10/7,h04,D,1826,59.3,94.5
2022/10/7,h04,D,1826,59.3,94.5
2022/10/7,h04,N,0,0,0
2022/10/7,h04,N,0,0,0
2022/10/7,h05,D,2530,82.1,97.8
2022/10/7,h05,D,2530,82.1,97.8
2022/10/7,h05,N,0,0,0
2022/10/7,h05,N,0,0,0
2022/10/7,h06,D,2324,75.4,91.8
2022/10/7,h06,D,2324,75.4,91.8
2022/10/7,h06,N,2317,75.2,94
2022/10/7,h06,N,2317,75.2,94
2022/10/7,h09,D,2458,79.8,96.7
2022/10/7,h09,D,2458,79.8,96.7
2022/10/7,h09,N,0,0,0
2022/10/7,h09,N,0,0,0
2022/10/7,h11,D,2450,79.5,96.8
2022/10/7,h11,D,2450,79.5,96.8
2022/10/7,h11,N,0,0,0
2022/10/7,h11,N,0,0,0
2022/10/7,h12,D,2259,73.3,91.5
